9286	Trevano (bei Lugano)	1945-11-01		Castello	Schulheim
9286	Chamby	1946-01-30		Des Narcisses	Flüchtlingsheim
9286	Wallisellen	1946-05-25		NULL	Schul- und Werkstättenlager
9287	Gelterkinden - Waldegg	1944-04-01		NULL	Arbeitslager für Flüchtlinge
9287	Klosters	1944-06-20		Albeina	Flüchtlingsheim
9287	Rovio	1945-03-12		Ala Materna	Flüchtlingsheim
9287	Schloss Burg bei Flüh	1943-07-01		NULL	Interniertenheim
9288	Finhaut	1945-05-06		Beau Séjour	Interniertenheim
9288	Büren a/A	1942-12-19		NULL	Auffanglager
9288	Magliaso	1943-09-15		NULL	Interniertenheim
9289	Finhaut	1944-05-06		Beau Séjour	Interniertenheim
9290	Pont de la Morge s / Sion	1944-11-29		NULL	Arbeitslager für Flüchtlinge
9290	Sierre	1943-11-05		NULL	Arbeitslager für Flüchtlinge
9291	Girenbad	1941-09-16		NULL	Flüchtlingsheim
9293	Lengnau	1975-06-13		NULL	Altersheim
9294	Albis	1940-05-20		NULL	Flüchtlingsheim
9294	Bremgarten	1941-02-27		NULL	Flüchtlingslager
9295	Fribourg	1943-11-03		La Chassotte	Schulheim
9296	Territet	1946-09-17		Les Terrasses	Flüchtlingsheim
9296	Caux	1944-12-18		Esplanade	Flüchtlingsheim
9297	Davos	1939-06-24		Etania	Sanatorium
9297	Davos	1947-06-22		Etania	Sanatorium
9297	Davos - Dorf	1947-09-03		Solaria	Sanatorium
9299	Dietikon	1947-04-16		NULL	Schullager für Flüchtlinge
9299	Raron	1942-12-02		NULL	Arbeitslager für Flüchtlinge
9300	Fällanden	1938-12-01		Jugendherberge	Emigrantenlager
9300	Asp Herzberg	1939-04-17		Volksbildungsheim	Schullager für Flüchtlinge
9300	Wert fehlt	1939-11-24		Schloss-Burg	Disziplinarlager
9300	Kemleten	1940-04-16		NULL	Arbeitslager für Emigranten
9300	Gordola	1941-01-02		NULL	Arbeitslager für Emigranten und Flüchtlinge
9302	Caux	1944-12-18		Esplanade	Flüchtlingsheim
9302	Territet	1945-10-17		Bristol	Flüchtlingsheim
9302	Territet	1946-09-17		Les Terrasses	Flüchtlingsheim
9302	Clarens	1948-06-10		Beau Site	Flüchtlingsheim
9302	Vevey	1949-02-21		Les Bergers du Léman	Altersheim
9304	Les Avants	1945-02-17		NULL	Auffanglager
9305	Engelberg	1945-04-04		Regina Titlis	Flüchtlingsheim
9305	Brissago	1946-02-22		Grand Hotel	Flüchtlingsheim
9306	Murimoos	1941-04-06		NULL	Arbeitslager für Emigranten
9306	Locarno	1943-10-12		NULL	Arbeitslager für Flüchtlinge
9306	Schauenburg - Bad	1942-10-23		NULL	Arbeitslager für Emigranten
9306	Birmensdorf	1946-01-03		NULL	Schullager
9308	Genf	1942-11-02		Les Charmilles	Auffanglager
9308	Moosbad	1942-12-12		NULL	Auffanglager
9309	Genf	1942-11-02		Les Charmilles	Auffanglager
9309	Moosbad	1943-02-05		NULL	Auffanglager
9309	Neuhausen	1943-04-19		Bellevue	Flüchtlingsheim
9309	Morgins	1943-11-18		unbekannt	Flüchtlingsheim
9309	Territet	1945-08-02		La Colline	Flüchtlingsheim
9309	Clarens	1946-01-01		Beau Site	Flüchtlingsheim
9309	Genf	1947-04-30		Diana	Flüchtlingsheim
9310	Territet	1946-03-06		La Colline	Flüchtlingsheim
9310	Clarens	1945-10-29		Mont Brillant	Flüchtlingsheim
9310	Genf	1942-10-24		Les Charmilles	Auffanglager
9310	Hasenberg	1943-05-19		NULL	Arbeitslager für Flüchtlinge
9310	Le Chaluet	1943-05-24		NULL	Arbeitslager für Flüchtlinge
9310	Genf	1942-10-15		Varembé	Auffanglager
9310	Wauwil	1942-10-30		NULL	Landw. Arbeitslager
9312	Locarno	1941-04-30		Nuova Locarno	Arbeitslager für Emigranten
9314	Vevey	1965-10-25		Les Bergers du Léman	Altersheim
9316	Montreux	1945-05-27		Belmont	Flüchtlingsheim
9316	Engelberg	1945-11-15		Regina Titlis	Flüchtlingsheim
9316	Brissago	1946-08-09		unbekannt	Flüchtlingsheim
9317	Hedingen	1943-02-23		NULL	Arbeitslager für Flüchtlinge
9317	Sierre	1943-04-15		NULL	Arbeitslager für Flüchtlinge
9323	Davos	1946-12-19		Bristol	Sanatorium
9327	Les Geneveys - sur - Coffrane	1942-10-01		NULL	Auffanglager
9327	Bonstetten	1945-03-16		NULL	Arbeitslager für Flüchtlinge
9327	Baldingen	1945-07-22		NULL	Holzleseaktion
9328	Arisdorf	1944-07-17		NULL	Arbeitslager für Emigranten
9328	Bonstetten	1943-03-29		NULL	Arbeitslager für Flüchtlinge
9329	Hauterive	1945-07-20		Pension les Tilleuls	Schulheim
9330	Hauterive	1945-08-21		Pension les Tilleuls	Schulheim
9334	Caux	1944-12-31		Esplanade	Flüchtlingsheim
9335	Caux	1944-12-31		Esplanade	Flüchtlingsheim
9336	Caux	1944-12-31		Esplanade	Flüchtlingsheim
9337	Caux	1944-12-31		Esplanade	Flüchtlingsheim
9338	Girenbad bei Hinwil	1943-11-18		NULL	Auffanglager
9339	Hedingen	1943-03-04		NULL	Arbeitslager für Flüchtlinge
9339	Zürichhorn	1943-06-24		NULL	Umschulungslager
9339	Brissago	1944-08-30		unbekannt	Flüchtlingsheim
9339	St. Cergue	1945-08-09		unbekannt	unbekannt
9340	Brissago	1943-03-23		NULL	Arbeitslager für Flüchtlinge
9340	St. Cergue	1945-08-09		unbekannt	unbekannt
9341	Caux	1945-01-01		Hotel Regina	Flüchtlingsheim
9342	Caux	1945-01-01		Hotel Regina	Flüchtlingsheim
9343	Caux	1945-01-01		Hotel Regina	Flüchtlingsheim
9344	Adliswil	1945-03-28		NULL	Flüchtlingsheim
9344	Les Avants	1945-05-09		Grand Hotel	Flüchtlingsheim
9344	Caux	1945-06-26		Esplanade	Flüchtlingsheim
9349	Davos	1957-05-08		Etania	Sanatorium
9350	Champéry	1943-04-16		unbekannt	Flüchtlingsheim
9350	Liestal / Bienenberg	1943-08-04		Kurhaus Solbad	Flüchtlingsheim
9351	Champéry	1943-06-14		unbekannt	Flüchtlingsheim
9353	Serneus	1945-04-10		Bad	Flüchtlingsheim
9353	Neuhausen	1945-08-22		Bellevue	Flüchtlingsheim
9354	La Rosiaz	1944-04-16		La Ramée	Auffanglager
9354	La Rosiaz	1944-03-17		La Feuillée	Auffanglager
9354	Hinterguldental	1944-06-07		NULL	Arbeitslager für Flüchtlinge
9354	Arisdorf	1944-06-17		unbekannt	Arbeitslager für Flüchtlinge
9354	Locarno	1945-01-31		NULL	Arbeitslager für Flüchtlinge
9357	Vouvry	1941-06-24		NULL	Arbeitslager für Emigranten
9358	Mont Pélerin	1943-06-21		Home Hollandais	Flüchtlingsheim
9359	Brissago	1945-10-03		unbekannt	Flüchtlingsheim
9360	Brissago	1944-07-31		unbekannt	Flüchtlingsheim
9361	Tramelan	1943-06-29		NULL	Arbeitslager für Flüchtlinge
9361	Büren a/A	1943-01-01		NULL	Auffanglager
9361	Büsserach	1943-03-15		NULL	Auffanglager
9361	Gelterkinden - Waldegg	1943-11-15		NULL	Arbeitslager für Flüchtlinge
9361	Nussbaumen	1946-02-06		NULL	Arbeitslager für Flüchtlinge
9362	Genf	1944-06-06		Les Charmilles	Auffanglager
9364	Mont Pélerin	1943-11-15		Home Hollandais	Flüchtlingsheim
9367	Engelberg	1945-04-25		Regina Titlis	Flüchtlingsheim
9367	Orselina	1946-12-30		Erholungsheim "Montesano"	Flüchtlingsheim
9367	Les Avants	1945-03-22		NULL	Auffanglager
9367	Engelberg	1945-08-23		Edelweiss	Flüchtlingsheim
9370	Locarno	1942-03-31		Nuova Locarno	Arbeitslager für Emigranten
9374	Davos	1947-10-01		Eugenia	Sanatorium
9374	Montana	1948-11-01		Bella Lui	Sanatorium
9374	Davos	1947-01-19		Anna Maria	Sanatorium
9375	Engelberg	1945-04-17		unbekannt	Flüchtlingsheim
9375	Les Avants	1945-02-23		NULL	Auffanglager
9375	Engelberg	1945-04-30		Regina Titlis	Flüchtlingsheim
9378	Davos - Platz	1946-10-15		Kinderklinik Dr. Spiro	Krankenhaus
9378	Basel	1943-12-01		unbekannt	Flüchtlingslager
9378	Davos - Platz	1950-01-19		Haus Hatikvah	Sanatorium
9378	Adliswil	1944-04-27		NULL	Auffanglager
9379	Olsberg	1943-05-14		NULL	Arbeitslager für Flüchtlinge
9379	Bad Lostorf	1943-02-19		NULL	Arbeitslager für Flüchtlinge
9380	Champel Val - Fleuri	1942-12-31		La Retraite Grange Canal	Mütterheim
9380	Genf	1943-01-28		Les Charmilles	Auffanglager
9380	Churwalden	1944-09-28		Lindenhof	Flüchtlingsheim
9380	Lausanne	1943-02-19		Orphelinat	unbekannt
9381	Brissago	1945-09-30		unbekannt	Flüchtlingsheim
9383	Champel Val - Fleuri	1943-12-31		La Retraite Grange Canal	Mütterheim
9383	Genf	1943-01-28		Les Charmilles	Auffanglager
9383	Churwalden	1945-04-28		Lindenhof	Flüchtlingsheim
9383	Lausanne	1943-02-19		Orphelinat	unbekannt
9384	Engelberg	1945-04-25		Regina Titlis	Flüchtlingsheim
9384	Orselina	1946-09-04		Erholungsheim "Montesano"	Flüchtlingsheim
9384	Engelberg	1946-08-23		Edelweiss	Flüchtlingsheim
9384	Les Avants	1945-03-22		NULL	Auffanglager
9385	Vevey	1952-03-12		Les Bergers du Léman	Altersheim
9387	Felsberg	1940-07-10		NULL	Arbeitslager für Emigranten
9387	Davesco	1942-07-21		NULL	Arbeitslager für Emigranten
9387	Serneus	1944-08-23		Bad	Flüchtlingsheim
9389	Wallisellen	1944-12-15		NULL	Schul- und Werkstättenlager
9390	Raron	1943-03-05		NULL	Arbeitslager für Flüchtlinge
9390	Magliaso	1943-12-15		NULL	Interniertenheim
9390	Sierre	1944-10-10		NULL	Arbeitslager für Flüchtlinge
9391	Bourrignon	1943-06-17		NULL	Arbeitslager für Emigranten
9391	Magliaso	1945-03-27		NULL	Interniertenheim
9393	Lausanne-Ouchy	1945-05-11		Tour Haldimand	Auffanglager
9396	Engelberg	1946-08-01		Hotel Central	Jugendalijahheim
9396	Morcote	1946-11-20		Villa Bianchi	Flüchtlingsheim und Werkstätten
9396	Dietikon	1947-03-01		NULL	Schullager für Flüchtlinge
9397	Davos	1948-11-02		Mon Repos	Sanatorium
9399	Gordola	1941-04-25		NULL	Arbeitslager für Emigranten und Flüchtlinge
9399	Zürichhorn	1942-05-22		NULL	Umschulungslager
9399	Schauenburg - Bad	1943-09-17		NULL	Arbeitslager für Emigranten
9399	Felsberg	1940-08-10		NULL	Arbeitslager für Emigranten
9399	Murimoos	1940-12-16		NULL	Arbeitslager für Emigranten
9401	Stäfa	1939-07-25		Redlikon	Emigrantenlager
9401	Zürichhorn	1946-05-21		NULL	Umschulungslager
9403	Engelberg	1945-04-23		Regina Titlis	Flüchtlingsheim
9403	Brissago	1946-10-01		unbekannt	Flüchtlingsheim
9403	Les Avants	1945-04-09		unbekannt	Flüchtlingsheim
9403	Engelberg	1945-05-12		Edelweiss	Flüchtlingsheim
9404	Kriens	1944-06-16		Sonnenberg	Flüchtlingsheim
9406	Gelterkinden - Waldegg	1943-11-08		NULL	Arbeitslager für Flüchtlinge
9410	Davos - Platz	1948-01-01		Kinderklinik Dr. Spiro	Krankenhaus
9410	Davos	1944-09-15		unbekannt	unbekannt
9410	Basel	1943-12-01		unbekannt	Flüchtlingslager
9411	Champéry	1943-04-19		unbekannt	Flüchtlingsheim
9411	Liestal / Bienenberg	1943-10-12		Kurhaus Solbad	Flüchtlingsheim
9411	Klosters	1944-12-19		Albeina	Flüchtlingsheim
9411	Rovio	1945-06-15		NULL	Interniertenlager
9413	St. Cergue	1945-02-18		Observatoire	Flüchtlingsheim
9413	Les Avants	1944-11-30		unbekannt	unbekannt
9413	Engelberg	1945-08-28		unbekannt	Flüchtlingsheim
9414	Engelberg	1946-07-19		Hoheneck	Flüchtlingsheim
9415	Hasenberg	1945-02-18		NULL	Schullager
9415	Engelberg	1945-08-28		unbekannt	Flüchtlingsheim
9416	St. Cergue	1945-02-18		Observatoire	Flüchtlingsheim
9416	Engelberg	1945-08-28		unbekannt	Flüchtlingsheim
9416	Les Avants	1944-11-30		unbekannt	unbekannt
9417	Fribourg	1945-04-20		La Chassotte	Schulheim
9417	Engelberg	1945-08-28		unbekannt	Flüchtlingsheim
9418	Lugano	1948-08-20		Bernerhof	Altersheim
9418	Luzern	1944-09-28		Tivoli	Flüchtlingsheim
9418	Montreux	1944-02-02		Belmont	Flüchtlingsheim
9419	Montreux	1944-02-02		Belmont	Flüchtlingsheim
9420	Montreux	1944-02-25		Belmont	Flüchtlingsheim
9420	Brissago	1946-11-01		La Motta	Kinderheim
9421	Montreux	1944-02-02		Belmont	Flüchtlingsheim
9422	Caux	1945-01-01		Esplanade	Flüchtlingsheim
9422	Genf	1945-07-31		Villa Prégny	Heim für Intellektuelle
9423	Genf	1945-05-07		Villa Prégny	Heim für Intellektuelle
9423	Caux	1945-01-01		Esplanade	Flüchtlingsheim
9424	Prégny	1946-03-27		NULL	Flüchtlingsheim
9424	Genf	1946-07-15		Villa Prégny	Heim für Intellektuelle
9425	Vevey	1951-06-12		Les Bergers du Léman	Altersheim
9426	Lugano - Ruvigliana	1947-08-20		Monte Bré	Flüchtlingsheim
9426	Brissago	1945-11-15		unbekannt	Flüchtlingsheim
9426	Clarens	1948-12-12		Beau Site	Flüchtlingsheim
9426	Vevey	1949-01-22		Les Bergers du Léman	Altersheim
9426	Oberhelfenschwil	1943-06-08		NULL	Flüchtlingslager
9426	Adliswil	1943-02-19		NULL	Flüchtlingsheim
9426	Luzern	1944-01-28		Tivoli	Flüchtlingsheim
9427	Davos	1939-08-05		Etania	Sanatorium
9428	Adliswil	1943-02-19		NULL	Auffanglager
9428	Mezzovico	1943-06-11		NULL	Arbeitslager für Flüchtlinge
9428	Epalinges	1944-07-11		Clinique Sylvana	Rekonvaleszenten Station
9431	Bellinzona	1956-12-17		Kaserne	Ungarnflüchtlinge
9433	Wallisellen	1947-02-01		NULL	Schul- und Werkstättenlager
9435	Sugiez - Les Vernes	1942-11-04		Bellechasse	Strafanstalt
9435	Birmensdorf	1943-04-01		NULL	Arbeitslager für Flüchtlinge
9436	Davos - Platz	1950-03-31		Kinderklinik Dr. Spiro	Krankenhaus
9440	Neuhausen	1945-04-19		Bellevue	Flüchtlingsheim
9441	Ringlikon	1943-12-01		NULL	Flüchtlingslager
9441	Oberhelfenschwil	1943-12-28		NULL	Flüchtlingslager
9442	Luzern	1943-08-30		Tivoli	Flüchtlingsheim
9443	Leysin	1943-03-16		Les Arolles	Interniertenheim
9443	St. Cergue	1943-06-11		Auberson	Flüchtlingsheim
9444	Montreux	1945-02-17		Belmont	Flüchtlingsheim
9444	Brissago	1946-05-28		unbekannt	Flüchtlingsheim
9444	Lugano	1948-05-12		Bernerhof	Altersheim
9444	Vevey	1949-04-22		Les Bergers du Léman	Altersheim
9445	Brissago	1946-05-28		unbekannt	Flüchtlingsheim
9450	Hasenberg	1943-11-24		NULL	Interniertenheim
9450	Olsberg	1943-06-15		NULL	Arbeitslager für Flüchtlinge
9450	Schönengrund	1942-11-06		NULL	Auffanglager
9450	Champéry	1945-04-23		unbekannt	Flüchtlingsheim
9451	Champéry	1945-04-23		unbekannt	Flüchtlingsheim
9451	Montana	1943-09-08		Viktoria	Flüchtlingsheim
9451	Jakobsbad	1942-11-06		NULL	Auffanglager
9451	Morgins	1943-11-24		unbekannt	Flüchtlingsheim
9454	Jakobsbad	1942-11-06		NULL	Auffanglager
9454	Montana	1943-07-06		Viktoria	Flüchtlingsheim
9454	Morgins	1943-11-23		unbekannt	Flüchtlingsheim
9454	Champéry	1945-04-23		unbekannt	Flüchtlingsheim
9455	Morgins	1943-11-23		unbekannt	Flüchtlingsheim
9455	Jakobsbad	1942-11-06		NULL	Auffanglager
9455	Champéry	1944-11-13		unbekannt	Flüchtlingsheim
9456	Sierre	1943-10-12		NULL	Arbeitslager für Flüchtlinge
9460	La Rosiaz	1943-05-01		La Ramée	Auffanglager
9460	Bonstetten	1944-09-13		NULL	Arbeitslager für Flüchtlinge
9462	Valbella - Lenzerheide	1944-11-13		Waldhaus	Flüchtlingsheim
9464	Birmensdorf	1944-10-24		NULL	Arbeitslager für Flüchtlinge
9464	Wallisellen	1945-10-22		NULL	Schul- und Werkstättenlager
9467	Luzern	1943-03-01		Gütsch	Flüchtlingsheim
9467	Montana	1945-03-16		Viktoria	Flüchtlingsheim
9468	Montana	1945-02-19		Viktoria	Flüchtlingsheim
9468	Luzern	1943-03-01		Gütsch	Flüchtlingsheim
9469	Luzern	1943-03-01		Gütsch	Flüchtlingsheim
9469	Montana	1945-11-01		Viktoria	Flüchtlingsheim
9470	Adliswil	1944-05-23		NULL	Auffanglager
9470	Sierre	1944-09-12		NULL	Arbeitslager für Flüchtlinge
9471	Montana	1945-02-07		Viktoria	Flüchtlingsheim
9471	Girenbad	1944-06-07		NULL	Flüchtlingsheim
9472	Girenbad	1944-06-07		NULL	Flüchtlingsheim
9472	Montana	1945-02-07		Viktoria	Flüchtlingsheim
9473	Adliswil	1944-06-16		NULL	Flüchtlingsheim
9473	Girenbad bei Hinwil	1944-06-07		NULL	Auffanglager
9473	Sierre	1944-10-20		NULL	Arbeitslager für Flüchtlinge
9474	Montana	1945-01-04		Viktoria	Flüchtlingsheim
9475	Liestal / Bienenberg	1945-07-20		Kurhaus Solbad	Flüchtlingsheim
9477	Olsberg	1943-09-09		NULL	Arbeitslager für Flüchtlinge
9477	Vicosoprano	1943-11-09		Helvetia	Flüchtlingsheim
9479	Liestal / Bienenberg	1943-07-20		Kurhaus Solbad	Flüchtlingsheim
9480	Bourrignon	1944-04-24		NULL	Arbeitslager für Flüchtlinge
9480	Raron	1945-04-13		NULL	Arbeitslager für Flüchtlinge
9480	Wallisellen	1945-04-30		NULL	Schul- und Werkstättenlager
9480	Adliswil	1943-11-04		NULL	Auffanglager
9480	Bürten	1944-01-23		NULL	Arbeitslager für Flüchtlinge
9482	Bürten	1944-01-23		NULL	Arbeitslager für Flüchtlinge
9482	Bourrignon	1944-04-23		NULL	Arbeitslager für Flüchtlinge
9482	Adliswil	1943-11-04		NULL	Auffanglager
9482	Wallisellen	1945-04-30		NULL	Schul- und Werkstättenlager
9483	Hemberg	1943-09-28		Kinderheim Frau Holderegger	Kinderheim
9484	Chamby	1945-10-09		Des Narcisses	Flüchtlingsheim
9484	Dietikon	1946-05-07		NULL	Schullager für Flüchtlinge
9484	Caux	1944-12-31		Esplanade	Flüchtlingsheim
9485	Hemberg	1943-09-28		Kinderheim Frau Holderegger	Kinderheim
9486	Cassarate - Lugano	1945-12-14		Diana	Flüchtlingsheim
9486	Brissago	1946-11-19		unbekannt	Flüchtlingsheim
9486	Les Avants	1945-05-28		Grand Hotel	Flüchtlingsheim
9488	Schauenburg - Bad	1941-04-10		NULL	Arbeitslager für Emigranten
9490	Zugerberg	1945-12-19		Jugendalijahheim	Jugendalijaheim
9490	Champéry	1946-05-27		Villa Sévigné	Jugendalijahheim
9493	Davos	1947-06-25		Höhwald	Sanatorium
9493	Davos	1948-09-20		Mon Repos	Sanatorium
9495	Hilfikon	1945-03-22		Schloss	Schulheim
9496	Zürichhorn	1945-07-03		NULL	Umschulungslager
9496	Wallisellen	1945-11-01		NULL	Schul- und Werkstättenlager
9498	Chailly	1946-02-11		Montbrillant	Flüchtlingsheim
9499	Davos	1949-03-17		Mon Repos	Sanatorium
9499	Leysin	1947-10-28		unbekannt	unbekannt
9499	Davos	1949-02-11		Wolfgang	Sanatorium
9503	Morcote	1946-10-15		unbekannt	Flüchtlingsheim
9503	Les Avants	1947-05-17		unbekannt	unbekannt
9507	Sierre	1943-05-31		NULL	Arbeitslager für Flüchtlinge
9507	Champéry	1944-05-09		unbekannt	Flüchtlingsheim
9507	Bellechasse	1942-09-09		NULL	Strafanstalt
9508	Chur	1944-02-01		Marsol	Zwischenlager
9508	Ringlikon	1944-02-08		NULL	Flüchtlingslager
9508	Münchwilen	1944-03-22		NULL	Auffanglager
9508	Montreux	1944-03-24		Belmont	Flüchtlingsheim
9509	Kriens	1943-01-20		Sonnenberg	Flüchtlingsheim
9509	Leysin	1942-09-14		Les Mélèzes	Interniertenheim
9509	Champéry	1944-08-25		unbekannt	Flüchtlingsheim
9512	Arisdorf	1943-06-11		unbekannt	Arbeitslager für Flüchtlinge
9512	Büren a/A	1943-01-25		NULL	Arbeitslager für Flüchtlinge
9513	Lausanne-Ouchy	1943-01-25		Tour Haldimand	Auffanglager
9515	Lausanne-Ouchy	1943-01-25		Tour Haldimand	Auffanglager
9516	Bonstetten	1943-03-23		NULL	Arbeitslager für Flüchtlinge
9516	Davesco	1943-06-08		NULL	Schullager für Flüchtlinge
9520	Montreux	1944-08-25		Belmont	Flüchtlingsheim
9520	Valbella - Lenzerheide	1944-11-22		Waldhaus	Flüchtlingsheim
9522	Caux	1944-12-20		Esplanade	Flüchtlingsheim
9523	Dietikon	1947-01-19		NULL	Schullager für Flüchtlinge
9524	Montreux	1944-08-25		Belmont	Flüchtlingsheim
9524	Valbella - Lenzerheide	1944-11-23		Waldhaus	Flüchtlingsheim
9525	Valbella - Lenzerheide	1944-11-23		Waldhaus	Flüchtlingsheim
9525	Montreux	1944-08-25		Belmont	Flüchtlingsheim
9526	Montreux	1944-08-25		Belmont	Flüchtlingsheim
9526	Valbella - Lenzerheide	1944-11-23		Waldhaus	Flüchtlingsheim
9529	Les Avants	1947-05-04		NULL	Interniertenheim
9529	Dietikon	1947-06-06		NULL	Schullager für Flüchtlinge
9530	Gattikon	1944-03-14		Kloster Fahr	Flüchtlingslager
9530	Rovio	1943-10-29		Ala Materna	Flüchtlingsheim
9530	Adliswil	1944-04-12		NULL	Flüchtlingsheim
9530	Luzern	1945-08-23		Tivoli	Flüchtlingsheim
9530	Bellinzona	1943-10-15		Casa d' Italia	Auffanglager
9531	Birmensdorf	1943-06-02		NULL	Arbeitslager für Flüchtlinge
9531	Vicosoprano	1943-11-15		Helvetia	Flüchtlingsheim
9531	Lungern	1944-01-01		Parkhotel	Flüchtlingsheim
9536	Degersheim	1938-12-01		NULL	Emigrantenlager
9542	Lungern	1945-02-06		Parkhotel	Flüchtlingsheim
9542	Finhaut	1945-06-28		unbekannt	Flüchtlingsheim
9544	Gossau	1938-12-01		NULL	Emigrantenheim
9549	Territet	1945-12-20		Bristol	Flüchtlingsheim
9549	Caux	1944-12-31		Esplanade	Flüchtlingsheim
9551	Murimoos	1941-01-03		NULL	Arbeitslager für Emigranten
9551	Schauenburg - Bad	1942-05-29		NULL	Arbeitslager für Emigranten
9552	Raron	1943-05-08		NULL	Arbeitslager für Flüchtlinge
9552	Tramelan	1943-07-19		NULL	Arbeitslager für Flüchtlinge
9561	Champel Val - Fleuri	1942-11-01		La Retraite Grange Canal	Mütterheim
9561	Bonstetten	1944-07-20		NULL	Arbeitslager für Flüchtlinge
9562	Vevey	1996-05-28		Les Bergers du Léman	Altersheim
9563	Davos	1949-04-22		Mon Repos	Sanatorium
9564	Lugano - Castagnola	1945-11-29		Rheingold	Flüchtlingsheim
9564	Prêles	1945-05-29		Mon Souhait	Flüchtlingsheim
9564	St. Cergue	1943-09-09		NULL	Interniertenheim
9564	Churwalden	1944-06-15		Krone	Interniertenheim
9564	Genf	1942-10-01		Varembé	Auffanglager
9564	Büren a/A	1942-11-01		NULL	Auffanglager
9565	Champel Val - Fleuri	1942-11-01		La Retraite Grange Canal	Mütterheim
9566	Münchwilen	1942-11-03		NULL	Auffanglager
9566	Prêles	1945-05-29		Mon Souhait	Flüchtlingsheim
9566	Genf	1942-10-01		Varembé	Auffanglager
9566	St. Cergue	1943-09-09		NULL	Interniertenheim
9567	Lugano	1952-11-01		Bernerhof	Altersheim
9572	Genf	1943-12-20		Centre Henri Dunant	Interniertenheim
9572	Kriens	1943-01-01		Sonnenberg	Flüchtlingsheim
9574	Arisdorf	1943-04-08		unbekannt	Arbeitslager für Flüchtlinge
9574	Langenbruck	1945-05-16		unbekannt	Flüchtlingsheim
9576	Langenbruck	1945-05-16		unbekannt	Flüchtlingsheim
9576	Champéry	1943-04-19		unbekannt	Flüchtlingsheim
9577	Riehen bei Basel	1950-03-01		La Charmille	Altersheim
9577	Degersheim	1940-12-09		NULL	Emigrantenlager
9578	Les Avants	1944-05-16		NULL	Auffanglager
9578	Leysin	1947-04-24		Clinique Les Oiselets	Sanatorium
9581	Caux	1944-12-31		Esplanade	Flüchtlingsheim
9581	Chamby	1945-12-10		Des Narcisses	Flüchtlingsheim
9582	Chamby	1945-12-10		Des Narcisses	Flüchtlingsheim
9582	Caux	1944-12-31		Esplanade	Flüchtlingsheim
9584	Beatenberg	1945-08-21		Schweizerhof	Flüchtlingsheim
9584	Meiringen	1946-09-10		Bär	Flüchtlingsheim
9584	Genf	1942-09-24		Varembé	Auffanglager
9584	Genf	1942-10-01		Hotel des Eaux - Vives	Auffanglager
9584	Luzern	1943-03-19		Gütsch	Flüchtlingsheim
9584	Kriens	1944-11-20		Sonnenberg	Flüchtlingsheim
9585	Heiden	1944-09-17		Wartheim	Kinderheim
9585	Genf	1942-09-24		Varembé	Auffanglager
9585	Genf	1942-09-25		Hotel des Eaux - Vives	Auffanglager
9585	Beatenberg	1945-12-11		Schweizerhof	Flüchtlingsheim
9585	Meiringen	1946-09-10		Bär	Flüchtlingsheim
9589	Les Avants	1946-10-28		NULL	Interniertenheim
9589	Clarens	1946-12-13		Beau Site	Flüchtlingsheim
9589	Chamby	1945-11-20		Des Narcisses	Flüchtlingsheim
9591	La Rosiaz - Lausanne	1944-05-01		Mont Choisi	Flüchtlingsheim
9592	Zugerberg	1946-04-14		Felsenegg	Kinderheim
9592	Bex-les-Bains	1946-05-09		Villa des Bains	Jugendalijahheim
9592	Morcote	1946-04-07		unbekannt	Flüchtlingsheim
9592	Bex-les-Bains	1946-05-27		Ascher	Kinderheim
9592	Genf	1947-06-10		Diana	Flüchtlingsheim
9594	Lugano - Ruvigliana	1946-01-05		Monte Bré	Flüchtlingsheim
9594	Magliaso	1943-11-30		NULL	Interniertenheim
9598	Chamby	1945-07-25		Des Narcisses	Flüchtlingsheim
9598	Gordola	1941-10-30		NULL	Arbeitslager für Emigranten und Flüchtlinge
9598	Locarno	1942-09-19		Nuova Locarno	Arbeitslager für Emigranten
9599	Chamby	1945-11-20		Des Narcisses	Flüchtlingsheim
9599	Les Avants	1946-10-28		NULL	Interniertenheim
9599	Clarens	1946-12-13		Beau Site	Flüchtlingsheim
9602	Gordola	1941-10-30		NULL	Arbeitslager für Emigranten und Flüchtlinge
9602	Locarno	1942-06-06		Nuova Locarno	Arbeitslager für Emigranten
9604	Kriens	1943-11-29		Sonnenberg	Flüchtlingsheim
9604	Lugano - Ruvigliana	1946-01-05		Monte Bré	Flüchtlingsheim
9605	Vevey	1964-09-01		Les Bergers du Léman	Altersheim
9606	Caux	1945-01-02		Hotel Regina	Flüchtlingsheim
9606	Chamby	1945-11-20		Des Narcisses	Flüchtlingsheim
9606	Clarens	1947-04-03		Beau Site	Flüchtlingsheim
9607	Davos	1947-07-10		Mon Repos	Sanatorium
9609	Barmelweid	1945-09-15		NULL	Sanatorium
9609	Zugerberg	1946-03-27		Jugendalijahheim	Jugendalijaheim
9609	Champéry	1946-05-27		Villa Sévigné	Jugendalijahheim
9611	Heiden	1948-07-14		Wartheim	Kinderheim
9611	Bex-les-Bains	1945-06-09		Villa des Bains	Jugendalijahheim
9611	Caux	1944-12-01		Esplanade	Flüchtlingsheim
9612	Caux	1944-12-15		unbekannt	Flüchtlingsheim
9614	Dietikon	1946-04-01		NULL	Schullager für Flüchtlinge
9615	Leysin	1950-02-28		Clinique Les Oiselets	Sanatorium
